State County Code,TEMP,PRESS,WIND,RH_DP,Year
23019,,,5.4677199556786675,,2016
23031,,,3.6111021444444438,,2016
27003,,,3.5408970546448093,,2016
27037,,,4.7741613349056635,,2016
27053,,,3.621633874316938,,2016
29093,,,3.5045236767676777,,2016
29097,,,2.3199071612021847,,2016
29113,,,3.51248336065574,,2016
29137,,,3.7203116277777792,,2016
29157,,,5.65641155737705,,2016
29186,,,4.848441010928963,,2016
29213,,,3.4900818196721333,,2016
37013,,,4.847656025352114,,2016
37019,,,4.333038813333334,,2016
37033,,,1.4697773333333333,,2016
37159,,,2.6160185333333335,,2016
39013,,,2.465265344262295,,2016
39049,,,2.1694389918032786,,2016
41039,,,2.479200620404413,,2016
45019,,,1.8372460764705896,,2016
45025,,,0.8459650222222219,,2016
45045,,,2.5412197679999995,,2016
55035,,,3.3954656092896167,,2016
